date,day,team,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,month,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing ,department_sweing,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_5,day_of_week_6
2015-02-07,Saturday,9,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.771583333,2,0,0,0,0,0,0,0,0,0,1,0
2015-02-07,Saturday,4,-0.9838668308070176,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.447916667,2,0,0,0,0,0,0,0,0,0,1,0
2015-02-07,Saturday,5,1.374742937393183,-0.3145425752270908,0.8760585170938952,0,0.0,0,0,59.0,0.545657673,2,0,0,0,0,0,1,0,0,0,1,0
2015-02-07,Saturday,4,1.374742937393183,-0.45841518523401537,0.660967776442317,30,0.0,0,1,57.0,0.600224189,2,0,0,0,0,0,1,0,0,0,1,0
2015-02-07,Saturday,7,0.8408560751339128,-0.33530031497933366,0.7147404616052115,0,0.0,45,0,58.0,0.662270115,2,0,0,0,0,0,1,0,0,0,1,0
2015-02-07,Saturday,7,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.715766667,2,0,0,0,0,0,0,0,0,0,1,0
2015-02-07,Saturday,11,-0.45820767704146903,-0.32170041652096765,-0.39656169842794275,45,0.0,0,0,27.0,0.750027778,2,0,0,0,0,0,1,0,0,0,1,0
2015-02-07,Saturday,6,0.34079423668216463,-0.22435377492424255,-0.8984400932816253,34,0.0,0,0,33.0,0.750520115,2,0,0,0,0,0,1,0,0,0,1,0
2015-02-07,Saturday,9,1.2851523337948807,-0.21290122885403961,0.7147404616052115,50,0.0,0,0,58.0,0.799963218,2,0,0,0,0,0,1,0,0,0,1,0
2015-02-07,Saturday,6,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.845833333,2,0,0,0,0,0,0,0,0,0,1,0
2015-02-07,Saturday,1,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.870083333,2,0,0,0,0,0,0,0,0,0,1,0
2015-02-07,Saturday,12,-1.0039790071250039,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.899111111,2,0,0,0,0,0,0,0,0,0,1,0
2015-02-07,Saturday,10,0.6817870442552945,0.011139203644305587,0.6430435480546854,88,0.0,0,0,56.0,0.900129762,2,0,0,0,0,0,1,0,0,0,1,0
2015-02-07,Saturday,1,0.6817870442552945,0.29172658236427784,0.660967776442317,88,0.0,0,0,57.0,0.900135693,2,0,0,0,0,0,1,0,0,0,1,0
2015-02-07,Saturday,3,0.6817870442552945,-0.04755509496548453,0.6788920048299485,100,0.0,0,0,57.0,0.950185965,2,0,0,0,0,0,1,0,0,0,1,0
2015-02-07,Saturday,2,0.6817870442552945,0.0426337053373637,0.69681623321758,113,0.0,0,0,58.0,1.000018551,2,0,0,0,0,0,1,0,0,0,1,0
2015-02-07,Saturday,2,-1.0167776647819042,-0.0625865616826259,-0.46825861197846885,0,0.0,0,0,25.0,1.050666667,2,0,0,0,0,0,0,0,0,0,1,0
2015-02-07,Saturday,12,0.01808522576174964,-0.07547067601160422,-0.1456225010011015,63,0.0,0,0,34.0,0.800401961,2,0,0,0,0,0,1,0,0,0,1,0
2015-02-08,Sunday,11,-0.45820767704146903,-0.3560580547315765,-0.39656169842794275,45,0.0,0,0,27.0,0.750027778,2,1,0,0,0,0,1,0,0,0,0,1
2015-02-08,Sunday,5,1.374742937393183,-0.26658503855811594,0.7326646899928431,0,0.0,0,0,58.5,0.700618234,2,1,0,0,0,0,1,0,0,0,0,1
2015-02-08,Sunday,6,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.610208333,2,1,0,0,0,0,0,0,0,0,0,1
2015-02-08,Sunday,9,1.2851523337948807,-0.15563849850302486,0.7147404616052115,50,0.0,0,0,58.0,0.799963218,2,1,0,0,0,0,1,0,0,0,0,1
2015-02-08,Sunday,4,1.374742937393183,-0.2966479719923987,0.660967776442317,44,0.0,0,1,56.5,0.568259587,2,1,0,0,0,0,1,0,0,0,0,1
2015-02-08,Sunday,7,0.8408560751339128,-0.7003502209670527,0.7147404616052115,0,0.0,0,0,58.0,0.355534483,2,1,0,0,0,0,1,0,0,0,0,1
2015-02-08,Sunday,8,0.8408560751339128,-0.6960555161907266,0.6788920048299485,0,0.0,0,0,57.0,0.353259649,2,1,0,0,0,0,1,0,0,0,0,1
2015-02-08,Sunday,9,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.607416667,2,1,0,0,0,0,0,0,0,0,0,1
2015-02-08,Sunday,12,0.01808522576174964,-0.0718917553646658,-0.5041070687537319,63,0.0,0,0,34.0,0.800355208,2,1,0,0,0,0,1,0,0,0,0,1
2015-02-08,Sunday,6,0.34079423668216463,-0.3267109054266814,-0.18147095777636452,34,0.0,0,0,33.0,0.75065101,2,1,0,0,0,0,1,0,0,0,0,1
2015-02-08,Sunday,2,-1.0167776647819042,-0.0625865616826259,-0.7191978094053102,0,0.0,0,0,18.0,0.875555556,2,1,0,0,0,0,0,0,0,0,0,1
2015-02-08,Sunday,2,0.6817870442552945,0.07627555941858487,0.69681623321758,113,0.0,0,0,57.5,1.000018551,2,1,0,0,0,0,1,0,0,0,0,1
2015-02-08,Sunday,7,-0.9975796782965537,-0.0625865616826259,-0.9342885500568884,0,0.0,0,0,12.0,0.928680556,2,1,0,0,0,0,0,0,0,0,0,1
2015-02-08,Sunday,10,0.6817870442552945,0.18722209947367593,0.6430435480546854,88,0.0,0,0,56.0,0.9008,2,1,0,0,0,0,1,0,0,0,0,1
2015-02-08,Sunday,1,0.6817870442552945,0.34970509684468026,0.660967776442317,88,0.0,0,0,56.5,0.900135693,2,1,0,0,0,0,1,0,0,0,0,1
2015-02-08,Sunday,8,-0.9975796782965537,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,0.840888889,2,1,0,0,0,0,0,0,0,0,0,1
2015-02-08,Sunday,1,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.893066667,2,1,0,0,0,0,0,0,0,0,0,1
2015-02-08,Sunday,12,-1.0039790071250039,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.891555556,2,1,0,0,0,0,0,0,0,0,0,1
2015-02-08,Sunday,3,0.6817870442552945,0.11206476588796908,0.6430435480546854,88,0.0,0,0,56.0,0.900129762,2,1,0,0,0,0,1,0,0,0,0,1
2015-02-09,Monday,12,-1.0039790071250039,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.773333333,2,1,0,0,0,0,0,0,0,0,0,0
2015-02-09,Monday,8,1.374742937393183,-0.16136477153812634,0.7147404616052115,0,0.0,0,1,58.0,0.773333333,2,1,0,0,0,0,1,0,0,0,0,0
2015-02-09,Monday,7,1.374742937393183,-0.20359603517199973,0.7147404616052115,0,0.0,0,1,58.0,0.773333333,2,1,0,0,0,0,1,0,0,0,0,0
2015-02-09,Monday,6,0.34079423668216463,-0.29951110850994944,-0.1456225010011015,0,0.0,0,0,34.0,0.612517157,2,1,0,0,0,0,1,0,0,0,0,0
2015-02-09,Monday,9,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.697708333,2,1,0,0,0,0,0,0,0,0,0,0
2015-02-09,Monday,5,1.374742937393183,-0.25298514009974993,0.7326646899928431,40,0.0,0,0,58.0,0.700618234,2,1,0,0,0,0,1,0,0,0,0,0
2015-02-09,Monday,11,-0.45820767704146903,-0.7325605067894985,-1.3644700313600449,45,0.0,0,0,54.0,0.750648148,2,1,0,0,0,0,1,0,0,0,0,0
2015-02-09,Monday,4,1.374742937393183,-0.257279844876076,-0.37863747004031123,50,0.0,0,1,57.0,0.790003236,2,1,0,0,0,0,1,0,0,0,0,0
2015-02-09,Monday,8,-0.9975796782965537,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,0.707111111,2,1,0,0,0,0,0,0,0,0,0,0
2015-02-09,Monday,3,0.6817870442552945,0.10347535633531686,0.24871052352679196,50,0.0,0,0,57.0,0.800161172,2,1,0,0,0,0,1,0,0,0,0,0
2015-02-09,Monday,2,-1.0167776647819042,-0.0625865616826259,-0.7191978094053102,0,0.0,0,0,18.0,1.057962963,2,1,0,0,0,0,0,0,0,0,0,0
2015-02-09,Monday,1,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.962016667,2,1,0,0,0,0,0,0,0,0,0,0
2015-02-09,Monday,10,0.6817870442552945,0.00040244170349032146,-1.3286215745847818,88,0.0,0,0,56.0,0.9008,2,1,0,0,0,0,1,0,0,0,0,0
2015-02-09,Monday,9,1.2851523337948807,-0.03824990128344463,0.7147404616052115,50,0.0,0,0,58.0,0.799963218,2,1,0,0,0,0,1,0,0,0,0,0
2015-02-09,Monday,2,0.6817870442552945,0.20511670270836804,-1.2569246610342557,70,0.0,0,0,57.0,0.900477825,2,1,0,0,0,0,1,0,0,0,0,0
2015-02-09,Monday,6,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.888125,2,1,0,0,0,0,0,0,0,0,0,0
2015-02-09,Monday,12,0.01808522576174964,-0.11197566661037613,-0.1456225010011015,63,0.0,0,0,34.0,0.800401961,2,1,0,0,0,0,1,0,0,0,0,0
2015-02-09,Monday,1,0.6817870442552945,0.2716846267414227,-0.28901632810215366,70,0.0,0,0,57.0,0.900509044,2,1,0,0,0,0,1,0,0,0,0,0
2015-02-10,Tuesday,6,0.34079423668216463,-0.34818442930831195,-0.6475008958547841,0,0.0,0,0,34.0,0.750797009,2,1,0,0,0,0,1,1,0,0,0,0
2015-02-10,Tuesday,7,1.374742937393183,-0.07260753949405348,0.7147404616052115,23,0.0,0,1,58.0,0.500801724,2,1,0,0,0,0,1,1,0,0,0,0
2015-02-10,Tuesday,6,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.628333333,2,1,0,0,0,0,0,1,0,0,0,0
2015-02-10,Tuesday,9,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.6895,2,1,0,0,0,0,0,1,0,0,0,0
2015-02-10,Tuesday,4,1.374742937393183,-0.19429084148995981,0.7326646899928431,40,0.0,0,1,58.0,0.700618234,2,1,0,0,0,0,1,1,0,0,0,0
2015-02-10,Tuesday,8,-0.9975796782965537,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.703770833,2,1,0,0,0,0,0,1,0,0,0,0
2015-02-10,Tuesday,5,1.374742937393183,-0.19429084148995981,0.7326646899928431,45,0.0,0,0,58.0,0.750356125,2,1,0,0,0,0,1,1,0,0,0,0
2015-02-10,Tuesday,11,-0.45820767704146903,-0.79698107843439,-0.39656169842794275,34,0.0,0,0,54.0,0.750648148,2,1,0,0,0,0,1,1,0,0,0,0
2015-02-10,Tuesday,8,1.374742937393183,-0.04683931083609685,0.7147404616052115,30,0.0,0,1,58.0,0.393548851,2,1,0,0,0,0,1,1,0,0,0,0
2015-02-10,Tuesday,4,-0.9975796782965537,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,0.796755556,2,1,0,0,0,0,0,1,0,0,0,0
2015-02-10,Tuesday,9,1.2851523337948807,0.0977490833002154,-0.7191978094053102,38,0.0,0,0,58.0,0.8008,2,1,0,0,0,0,1,1,0,0,0,0
2015-02-10,Tuesday,12,-1.0039790071250039,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,1.004888889,2,1,0,0,0,0,0,1,0,0,0,0
2015-02-10,Tuesday,2,-1.0167776647819042,-0.0625865616826259,-0.7191978094053102,0,0.0,0,0,18.0,0.966759259,2,1,0,0,0,0,0,1,0,0,0,0
2015-02-10,Tuesday,10,0.6817870442552945,0.10132800394715381,-1.3644700313600449,88,0.0,0,0,56.0,0.90063244,2,1,0,0,0,0,1,1,0,0,0,0
2015-02-10,Tuesday,12,0.01808522576174964,-0.16208055566751403,-0.1456225010011015,50,0.0,0,0,34.0,0.800401961,2,1,0,0,0,0,1,1,0,0,0,0
2015-02-10,Tuesday,3,0.6817870442552945,-0.22435377492424255,-1.3644700313600449,88,0.0,0,0,57.0,0.90047076,2,1,0,0,0,0,1,1,0,0,0,0
2015-02-10,Tuesday,2,0.6817870442552945,0.2759793315177488,-1.3644700313600449,88,0.0,0,0,57.0,0.899984058,2,1,0,0,0,0,1,1,0,0,0,0
2015-02-10,Tuesday,1,-1.0167776647819042,-0.0625865616826259,-0.9342885500568884,0,0.0,0,0,12.0,0.853666667,2,1,0,0,0,0,0,1,0,0,0,0
2015-02-10,Tuesday,1,0.6817870442552945,0.30031599191693004,-1.3644700313600449,88,0.0,0,0,57.0,0.90047076,2,1,0,0,0,0,1,1,0,0,0,0
2015-02-11,Wednesday,9,1.2851523337948807,-0.37037373731933015,-0.39656169842794275,50,0.0,0,0,58.0,0.800144144,2,1,0,0,0,0,1,0,1,0,0,0
2015-02-11,Wednesday,3,0.6817870442552945,-0.7984126466931654,0.6788920048299485,0,0.0,0,1,57.0,0.536901754,2,1,0,0,0,0,1,0,1,0,0,0
2015-02-11,Wednesday,9,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.54175,2,1,0,0,0,0,0,0,1,0,0,0
2015-02-11,Wednesday,7,1.374742937393183,-0.21290122885403961,-0.3607132416526797,23,0.0,0,1,58.0,0.600070513,2,1,0,0,0,0,1,0,1,0,0,0
2015-02-11,Wednesday,1,-1.0167776647819042,-0.0625865616826259,-0.9342885500568884,0,0.0,0,0,12.0,0.618361111,2,1,0,0,0,0,0,0,1,0,0,0
2015-02-11,Wednesday,4,1.374742937393183,-0.32885825781484446,0.4100285790154756,40,0.0,0,1,59.5,0.700588406,2,1,0,0,0,0,1,0,1,0,0,0
2015-02-11,Wednesday,8,1.374742937393183,-0.04111303780099537,-0.002228673900049323,30,0.0,0,1,58.0,0.714410494,2,1,0,0,0,0,1,0,1,0,0,0
2015-02-11,Wednesday,5,1.374742937393183,-0.24224837815893466,0.8402100603186321,56,0.0,0,0,59.5,0.750406233,2,1,0,0,0,0,1,0,1,0,0,0
2015-02-11,Wednesday,11,-0.33387785980300894,-0.4956359599621749,-0.39656169842794275,0,0.0,0,1,52.0,0.507903226,2,1,0,0,0,0,1,0,1,0,0,0
2015-02-11,Wednesday,6,0.34079423668216463,-0.336731883238109,-0.3248647848774167,38,0.0,0,0,34.0,0.800947475,2,1,0,0,0,0,1,0,1,0,0,0
2015-02-11,Wednesday,10,0.6817870442552945,-0.3782473627425947,-1.3644700313600449,75,0.0,0,0,56.0,0.850364583,2,1,0,0,0,0,1,0,1,0,0,0
2015-02-11,Wednesday,5,-0.9975796782965537,-0.0625865616826259,-1.2927731178095188,0,0.0,0,0,2.0,0.87,2,1,0,0,0,0,0,0,1,0,0,0
2015-02-11,Wednesday,2,-1.0167776647819042,-0.0625865616826259,-0.7191978094053102,0,0.0,0,0,18.0,0.912037037,2,1,0,0,0,0,0,0,1,0,0,0
2015-02-11,Wednesday,8,-0.9975796782965537,-0.0625865616826259,-0.9342885500568884,0,0.0,0,0,12.0,0.994375,2,1,0,0,0,0,0,0,1,0,0,0
2015-02-11,Wednesday,1,0.6817870442552945,0.2659583537063212,-1.3644700313600449,113,0.0,0,0,57.0,1.000065789,2,1,0,0,0,0,1,0,1,0,0,0
2015-02-11,Wednesday,2,0.6817870442552945,0.30818961734019457,-1.3644700313600449,90,0.0,0,0,57.5,1.000344928,2,1,0,0,0,0,1,0,1,0,0,0
2015-02-11,Wednesday,12,-1.0039790071250039,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,1.02,2,1,0,0,0,0,0,0,1,0,0,0
2015-02-11,Wednesday,4,-0.9975796782965537,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,1.033155556,2,1,0,0,0,0,0,0,1,0,0,0
2015-02-11,Wednesday,12,0.01808522576174964,-0.1950066256193475,-0.1456225010011015,50,0.0,0,0,34.0,0.800401961,2,1,0,0,0,0,1,0,1,0,0,0
2015-02-12,Thursday,5,-0.9975796782965537,-0.0625865616826259,-1.2927731178095188,0,0.0,0,0,2.0,0.58,2,1,0,0,0,0,0,0,0,1,0,0
2015-02-12,Thursday,3,1.374742937393183,-0.255132492487913,0.7147404616052115,0,0.0,0,1,58.0,0.773333333,2,1,0,0,0,0,1,0,0,1,0,0
2015-02-12,Thursday,11,-0.33387785980300894,-0.0625865616826259,-0.6833493526300471,0,0.0,0,2,55.0,0.50012336,2,1,0,0,0,0,1,0,0,1,0,0
2015-02-12,Thursday,4,1.374742937393183,-0.5063727219029902,0.7505889183804746,0,0.0,0,1,59.0,0.637711864,2,1,0,0,0,0,1,0,0,1,0,0
2015-02-12,Thursday,8,1.374742937393183,0.04764419424307749,0.7505889183804746,0,0.0,0,1,59.0,0.463403955,2,1,0,0,0,0,1,0,0,1,0,0
2015-02-12,Thursday,10,0.6817870442552945,-0.7991284308225531,0.42795280740310715,0,0.0,0,0,50.0,0.441392,2,1,0,0,0,0,1,0,0,1,0,0
2015-02-12,Thursday,9,1.2851523337948807,-0.7962652943050024,0.7147404616052115,0,0.0,0,0,58.0,0.497885057,2,1,0,0,0,0,1,0,0,1,0,0
2015-02-12,Thursday,9,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.656666667,2,1,0,0,0,0,0,0,0,1,0,0
2015-02-12,Thursday,7,1.374742937393183,-0.15563849850302486,0.7505889183804746,0,0.0,0,1,59.0,0.535677966,2,1,0,0,0,0,1,0,0,1,0,0
2015-02-12,Thursday,6,0.34079423668216463,-0.24869043532342383,-0.18147095777636452,0,0.0,0,0,33.0,0.688017677,2,1,0,0,0,0,1,0,0,1,0,0
2015-02-12,Thursday,1,-1.0167776647819042,-0.0625865616826259,-0.9342885500568884,0,0.0,0,0,12.0,0.664875,2,1,0,0,0,0,0,0,0,1,0,0
2015-02-12,Thursday,1,0.6817870442552945,0.19366415663816508,-1.3644700313600449,0,0.0,0,0,57.0,1.100483918,2,1,0,0,0,0,1,0,0,1,0,0
2015-02-12,Thursday,4,-0.9975796782965537,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,1.096633333,2,1,0,0,0,0,0,0,0,1,0,0
2015-02-12,Thursday,2,0.6817870442552945,0.1435592675810272,-1.3644700313600449,113,0.0,0,0,57.5,1.000344928,2,1,0,0,0,0,1,0,0,1,0,0
2015-02-12,Thursday,2,-1.0167776647819042,-0.0625865616826259,-0.7191978094053102,0,0.0,0,0,18.0,0.601944444,2,1,0,0,0,0,0,0,0,1,0,0
2015-02-12,Thursday,12,0.01808522576174964,-0.16637526044384013,-0.1456225010011015,50,0.0,0,0,34.0,0.800401961,2,1,0,0,0,0,1,0,0,1,0,0
2015-02-12,Thursday,8,-0.9975796782965537,-0.0625865616826259,-0.9342885500568884,0,0.0,0,0,12.0,0.755486111,2,1,0,0,0,0,0,0,0,1,0,0
2015-02-12,Thursday,5,1.374742937393183,-0.3696579531899425,0.7505889183804746,56,0.0,0,0,59.0,0.750799435,2,1,0,0,0,0,1,0,0,1,0,0
2015-02-12,Thursday,12,-1.0039790071250039,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.838666667,2,1,0,0,0,0,0,0,0,1,0,0
2015-02-14,Saturday,9,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.773333333,2,1,0,0,0,0,0,0,0,0,1,0
2015-02-14,Saturday,6,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.483333333,2,1,0,0,0,0,0,0,0,0,1,0
2015-02-14,Saturday,3,1.374742937393183,0.09631751504144002,0.7147404616052115,30,0.0,0,1,58.0,0.500801724,2,1,0,0,0,0,1,0,0,0,1,0
2015-02-14,Saturday,6,0.34079423668216463,-0.2179117177597534,-0.1456225010011015,0,0.0,0,0,34.0,0.557252451,2,1,0,0,0,0,1,0,0,0,1,0
2015-02-14,Saturday,11,-0.33387785980300894,-0.0625865616826259,-0.6833493526300471,23,0.0,0,2,55.0,0.600447507,2,1,0,0,0,0,1,0,0,0,1,0
2015-02-14,Saturday,7,1.374742937393183,-0.12128086029241601,0.7864373751557375,0,0.0,0,1,60.0,0.602,2,1,0,0,0,0,1,0,0,0,1,0
2015-02-14,Saturday,8,-0.9975796782965537,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.725625,2,1,0,0,0,0,0,0,0,0,1,0
2015-02-14,Saturday,5,1.374742937393183,-0.3310056102030075,0.7685131467681061,56,0.0,0,0,59.0,0.750392157,2,1,0,0,0,0,1,0,0,0,1,0
2015-02-14,Saturday,8,1.374742937393183,-0.21648014950097805,0.1770136099762659,0,0.0,0,1,60.0,0.700206125,2,1,0,0,0,0,1,0,0,0,1,0
2015-02-14,Saturday,1,-1.0167776647819042,-0.0625865616826259,-0.9342885500568884,0,0.0,0,0,12.0,0.796208333,2,1,0,0,0,0,0,0,0,0,1,0
2015-02-14,Saturday,2,0.6817870442552945,-0.3238477689091307,-0.27109209971452214,63,0.0,0,0,57.0,0.80037492,2,1,0,0,0,0,1,0,0,0,1,0
2015-02-14,Saturday,12,0.01808522576174964,-0.13201762223323127,-0.1456225010011015,63,0.0,0,0,34.0,0.800401961,2,1,0,0,0,0,1,0,0,0,1,0
2015-02-14,Saturday,12,-1.0039790071250039,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.800888889,2,1,0,0,0,0,0,0,0,0,1,0
2015-02-14,Saturday,4,-0.9975796782965537,-0.0625865616826259,-0.6475008958547841,0,0.0,0,0,20.0,0.902916667,2,1,0,0,0,0,0,0,0,0,1,0
2015-02-14,Saturday,7,-0.9975796782965537,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,0.929277778,2,1,0,0,0,0,0,0,0,0,1,0
2015-02-14,Saturday,1,0.6817870442552945,0.2072640550965311,0.6788920048299485,113,0.0,0,0,57.0,1.000230409,2,1,0,0,0,0,1,0,0,0,1,0
2015-02-14,Saturday,4,1.374742937393183,-0.46199410588095374,0.7685131467681061,0,0.0,0,1,59.0,0.750392157,2,1,0,0,0,0,1,0,0,0,1,0
2015-02-15,Sunday,11,-0.33387785980300894,-0.30523738154505087,-0.575803982304258,23,0.0,0,2,53.0,0.650223718,2,0,1,0,0,0,1,0,0,0,0,1
2015-02-15,Sunday,6,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.604166667,2,0,1,0,0,0,0,0,0,0,0,1
2015-02-15,Sunday,4,1.374742937393183,-0.14848065720914802,0.7685131467681061,0,0.0,0,1,59.5,0.598627451,2,0,1,0,0,0,1,0,0,0,0,1
2015-02-15,Sunday,9,0.34079423668216463,0.40195733828998126,0.2128620667515289,0,0.0,0,1,54.0,0.773333333,2,0,1,0,0,0,1,0,0,0,0,1
2015-02-15,Sunday,2,0.6817870442552945,-0.7976968625637777,0.69681623321758,0,0.0,0,0,57.5,0.432122899,2,0,1,0,0,0,1,0,0,0,0,1
2015-02-15,Sunday,4,-0.9975796782965537,-0.0625865616826259,-0.6475008958547841,0,0.0,0,0,20.0,0.773333333,2,0,1,0,0,0,0,0,0,0,0,1
2015-02-15,Sunday,6,0.34079423668216463,-0.22363799079485489,-0.1456225010011015,0,0.0,0,0,34.0,0.681598039,2,0,1,0,0,0,1,0,0,0,0,1
2015-02-15,Sunday,3,1.374742937393183,0.16789592798020847,0.7147404616052115,30,0.0,0,1,58.0,0.475718391,2,0,1,0,0,0,1,0,0,0,0,1
2015-02-15,Sunday,8,1.374742937393183,-0.44338371851687397,0.39210435062784416,40,0.0,10,1,59.0,0.700573099,2,0,1,0,0,0,1,0,0,0,0,1
2015-02-15,Sunday,8,-0.9975796782965537,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.605208333,2,0,1,0,0,0,0,0,0,0,0,1
2015-02-15,Sunday,11,-1.1118534073760207,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.715333333,2,0,1,0,0,0,0,0,0,0,0,1
2015-02-15,Sunday,2,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,1.108125,2,0,1,0,0,0,0,0,0,0,0,1
2015-02-15,Sunday,1,0.6817870442552945,0.21012719161408183,0.6788920048299485,113,0.0,0,0,57.0,1.000230409,2,0,1,0,0,0,1,0,0,0,0,1
2015-02-15,Sunday,12,-1.0039790071250039,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.876444444,2,0,1,0,0,0,0,0,0,0,0,1
2015-02-15,Sunday,1,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,1.1204375,2,0,1,0,0,0,0,0,0,0,0,1
2015-02-15,Sunday,5,-0.9975796782965537,-0.0625865616826259,-1.2927731178095188,0,0.0,0,0,2.0,0.760833333,2,0,1,0,0,0,0,0,0,0,0,1
2015-02-15,Sunday,5,1.374742937393183,-0.32026884826219226,0.7685131467681061,0,0.0,0,0,59.5,0.722568627,2,0,1,0,0,0,1,0,0,0,0,1
2015-02-15,Sunday,12,0.01808522576174964,-0.0046080472022234685,-0.9342885500568884,50,0.0,0,0,34.0,0.800806306,2,0,1,0,0,0,1,0,0,0,0,1
2015-02-15,Sunday,7,1.374742937393183,-0.17568045412588001,0.7505889183804746,0,0.0,0,1,59.0,0.700632768,2,0,1,0,0,0,1,0,0,0,0,1
2015-02-16,Monday,7,-0.9975796782965537,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,0.773333333,2,0,1,0,0,0,0,0,0,0,0,0
2015-02-16,Monday,4,1.374742937393183,-0.1534911461148618,0.7326646899928431,0,0.0,0,1,58.0,0.750356125,2,0,1,0,0,0,1,0,0,0,0,0
2015-02-16,Monday,9,0.34079423668216463,0.6990077519858703,0.24871052352679196,0,0.0,0,1,54.0,0.773333333,2,0,1,0,0,0,1,0,0,0,0,0
2015-02-16,Monday,10,0.2886854162219276,0.003265578221041059,0.2128620667515289,0,0.0,0,1,44.0,0.35542803,2,0,1,0,0,0,1,0,0,0,0,0
2015-02-16,Monday,11,-0.33387785980300894,-0.3195530641328046,-0.7191978094053102,30,0.0,0,2,54.0,0.565972222,2,0,1,0,0,0,1,0,0,0,0,0
2015-02-16,Monday,8,1.374742937393183,-0.8012757832107161,0.7505889183804746,27,0.0,10,2,59.0,0.621971751,2,0,1,0,0,0,1,0,0,0,0,0
2015-02-16,Monday,5,-0.9975796782965537,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.629416667,2,0,1,0,0,0,0,0,0,0,0,0
2015-02-16,Monday,7,1.374742937393183,-0.2451115146764854,-1.1852277474837296,30,0.0,0,1,59.0,0.700459889,2,0,1,0,0,0,1,0,0,0,0,0
2015-02-16,Monday,4,-0.9975796782965537,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,0.722333333,2,0,1,0,0,0,0,0,0,0,0,0
2015-02-16,Monday,6,0.34079423668216463,-0.16565947631445244,-0.18147095777636452,0,0.0,0,0,33.0,0.75065101,2,0,1,0,0,0,1,0,0,0,0,0
2015-02-16,Monday,12,0.01808522576174964,-0.03395519650711853,-0.2531678713268906,38,0.0,0,0,34.0,0.800312375,2,0,1,0,0,0,1,0,0,0,0,0
2015-02-16,Monday,5,1.374742937393183,-0.4763097884687075,-1.3644700313600449,0,0.0,0,0,59.0,0.800980392,2,0,1,0,0,0,1,0,0,0,0,0
